datetime,open,high,low,close,volume
2017-08-07,39.265,39.73,39.1675,39.7025,21870300
2017-08-08,39.65,40.4575,39.5675,40.02,36205900
2017-08-09,39.815,40.3175,39.7775,40.265,26131500
2017-08-10,39.975,40.0,38.6575,38.83,40804300
2017-08-11,39.15,39.6425,39.0175,39.37,26257100
2017-08-14,39.83,40.0525,39.6875,39.9625,22122700
2017-08-15,40.165,40.55,40.035,40.4,29465500
2017-08-16,40.485,40.6275,40.0375,40.2375,27671600
2017-08-17,40.13,40.1775,39.46,39.465,27940600
2017-08-18,39.465,39.875,39.18,39.375,27428100
2017-08-21,39.375,39.4725,38.7775,39.3025,26368500
2017-08-22,39.5575,40.0,39.505,39.945,21604600
2017-08-23,39.7675,40.1175,39.72,39.995,19399100
2017-08-24,40.1075,40.185,39.6375,39.8175,19818900
2017-08-25,39.9125,40.14,39.8175,39.965,25480100
2017-08-28,40.035,40.5,39.9825,40.3675,25966000
2017-08-29,40.025,40.78,40.0,40.7275,29516900
2017-08-30,40.95,40.9725,40.6525,40.8375,27269600
2017-08-31,40.91,41.13,40.87,41.0,26785100
2017-09-01,41.2,41.235,40.9075,41.0125,16591100
2017-09-05,40.9375,41.0625,40.14,40.52,29468500
2017-09-06,40.6775,40.7475,40.13,40.4775,21651700
2017-09-07,40.5225,40.56,40.09,40.315,21928500
2017-09-08,40.215,40.2875,39.6325,39.6575,28611500
2017-09-11,40.125,40.5125,39.9725,40.375,31580800
2017-09-12,40.6525,40.99,39.6925,40.215,71714000
2017-09-13,39.9675,39.99,39.4775,39.9125,44907400
2017-09-14,39.7475,39.85,39.5225,39.57,23760700
2017-09-15,39.6175,40.2425,39.5,39.97,49114600
2017-09-18,40.0275,40.125,39.5,39.6675,28269400
2017-09-19,39.8775,39.9425,39.61,39.6825,20810600
2017-09-20,39.475,39.565,38.4575,39.0175,52951400
2017-09-21,38.95,38.95,38.1875,38.3475,37511700
2017-09-22,37.885,38.0675,37.64,37.9725,46645400
2017-09-25,37.4975,37.9575,37.29,37.6375,44387300
2017-09-26,37.945,38.48,37.9225,38.285,36660000
2017-09-27,38.45,38.68,38.385,38.5575,25504200
2017-09-28,38.4725,38.57,38.175,38.32,22005500
2017-09-29,38.3025,38.5325,38.0,38.53,26299800
2017-10-02,38.565,38.6125,38.18,38.4525,18698800
2017-10-03,38.5025,38.7725,38.4775,38.62,16230300
2017-10-04,38.4075,38.465,38.115,38.37,20163800
2017-10-05,38.545,38.86,38.5125,38.8475,21283800
2017-10-06,38.7425,38.8725,38.64,38.825,17407600
2017-10-09,38.9525,39.1825,38.8725,38.96,16262900
2017-10-10,39.015,39.5,38.775,38.975,15617000
2017-10-11,38.9925,39.245,38.9375,39.1375,16905600
2017-10-12,39.0875,39.3425,38.9325,39.0,16125100
2017-10-13,39.1825,39.32,39.1025,39.2475,16394200
2017-10-16,39.475,40.0,39.4125,39.97,24121500
2017-10-17,39.945,40.2175,39.8075,40.1175,18997300
2017-10-18,40.105,40.1775,39.9,39.94,16374200
2017-10-19,39.1875,39.27,38.755,38.995,42584200
2017-10-20,39.1525,39.4375,38.99,39.0625,23974100
2017-10-23,39.2225,39.4225,38.875,39.0425,21984300
2017-10-24,39.0725,39.355,39.05,39.275,17757200
2017-10-25,39.2275,39.3875,38.8175,39.1025,21207100
2017-10-26,39.3075,39.4575,39.195,39.3525,17000500
2017-10-27,39.8225,40.9,39.675,40.7625,44454200
2017-10-30,40.9725,42.0175,40.93,41.68,44700800
2017-10-31,41.975,42.4125,41.735,42.26,36046800
2017-11-01,42.4675,42.485,41.4025,41.7225,33637800
2017-11-02,41.65,42.125,41.32,42.0275,41393400
2017-11-03,43.5,43.565,42.78,43.125,59398600
2017-11-06,43.0925,43.7475,42.93,43.5625,35026300
2017-11-07,43.4775,43.8125,43.4,43.7025,24361500
2017-11-08,43.665,44.06,43.5825,44.06,24409500
2017-11-09,43.7775,44.025,43.285,43.97,29482600
2017-11-10,43.7775,43.845,43.5675,43.6675,25145500
2017-11-13,43.375,43.625,43.35,43.4925,16982100
2017-11-14,43.26,43.37,42.795,42.835,24782500
2017-11-15,42.4925,42.58,42.095,42.27,29158100
2017-11-16,42.795,42.9675,42.575,42.775,23637500
2017-11-17,42.76,42.8475,42.41,42.5375,21899500
2017-11-20,42.5725,42.64,42.39,42.495,16262400
2017-11-21,42.695,43.425,42.695,43.285,25131300
2017-11-22,43.34,43.75,43.2625,43.74,25588900
2017-11-24,43.775,43.875,43.6625,43.7425,14026700
2017-11-27,43.7625,43.77,43.335,43.5225,20716800
2017-11-28,43.575,43.7175,42.965,43.2675,26428800
2017-11-29,43.1575,43.23,41.79,42.37,41666400
2017-11-30,42.6075,43.035,42.11,42.9625,41527200
2017-12-01,42.4875,42.9175,42.125,42.7625,39759300
2017-12-04,43.12,43.155,42.4075,42.45,32542400
2017-12-05,42.265,42.88,42.1,42.41,27350200
2017-12-06,41.875,42.55,41.615,42.2525,28560000
2017-12-07,42.2575,42.61,42.2275,42.33,25673300
2017-12-08,42.6225,42.75,42.205,42.3425,23355200
2017-12-11,42.3,43.2225,42.1975,43.1675,35273800
2017-12-12,43.0375,43.0975,42.865,42.925,19409200
2017-12-13,43.125,43.385,43.0,43.0675,23818400
2017-12-14,43.1,43.2825,42.9125,43.055,20476500
2017-12-15,43.4075,43.5425,43.115,43.4925,40169300
2017-12-18,43.72,44.3,43.715,44.105,29421100
2017-12-19,43.7575,43.8475,43.5225,43.635,27436400
2017-12-20,43.7175,43.855,43.3125,43.5875,23475600
2017-12-21,43.5425,44.005,43.525,43.7525,20949900
2017-12-22,43.67,43.855,43.625,43.7525,16349400
2017-12-26,42.7,42.8675,42.42,42.6425,33185500
2017-12-27,42.525,42.695,42.4275,42.65,21498200
2017-12-28,42.75,42.9625,42.62,42.77,16480200
2017-12-29,42.63,42.6475,42.305,42.3075,25999900
2018-01-02,42.54,43.075,42.315,43.065,25555900
2018-01-03,43.1325,43.6375,42.99,43.0575,29517900
2018-01-04,43.135,43.3675,43.02,43.2575,22434600
2018-01-05,43.36,43.8425,43.2625,43.75,23660000
2018-01-08,43.5875,43.9025,43.4825,43.5875,20567800
2018-01-09,43.6375,43.765,43.3525,43.5825,21584000
2018-01-10,43.29,43.575,43.25,43.5725,23959900
2018-01-11,43.6475,43.8725,43.6225,43.82,18667700
2018-01-12,44.045,44.34,43.9125,44.2725,25418100
2018-01-16,44.475,44.8475,44.035,44.0475,29565900
2018-01-17,44.0375,44.8125,43.7675,44.775,34386800
2018-01-18,44.8425,45.025,44.5625,44.815,31193400
2018-01-19,44.6525,44.895,44.3525,44.615,32425100
2018-01-22,44.325,44.445,44.15,44.25,27108600
2018-01-23,44.325,44.86,44.205,44.26,32689100
2018-01-24,44.3125,44.325,43.3,43.555,51105100
2018-01-25,43.6275,43.7375,42.6325,42.7775,41529000
2018-01-26,43.0,43.0,42.515,42.8775,39143000
2018-01-29,42.54,42.54,41.7675,41.99,50640400
2018-01-30,41.3825,41.8425,41.175,41.7425,46048200
2018-01-31,41.7175,42.11,41.625,41.8575,32478900
2018-02-01,41.7925,42.155,41.69,41.945,47230800
2018-02-02,41.5,41.7,40.025,40.125,86593800
2018-02-05,39.775,40.97,39.0,39.1225,72738500
2018-02-06,38.7075,40.93,38.5,40.7575,68243800
2018-02-07,40.7725,40.85,39.7675,39.885,51608600
2018-02-08,40.0725,40.25,38.7575,38.7875,54390500
2018-02-09,39.2675,39.4725,37.56,39.1025,70672600
2018-02-12,39.625,40.9725,39.3775,40.6775,60819500
2018-02-13,40.4875,41.1875,40.4125,41.085,32549200
2018-02-14,40.76,41.885,40.72,41.8425,40644900
2018-02-15,42.4475,43.2725,42.25,43.2475,51147200
2018-02-16,43.09,43.705,42.9425,43.1075,40176100
2018-02-20,43.0125,43.565,42.855,42.9625,33930500
2018-02-21,43.2075,43.53,42.7525,42.7675,37471600
2018-02-22,42.95,43.4875,42.9275,43.125,30991900
2018-02-23,43.4175,43.9125,43.385,43.875,33812400
2018-02-26,44.0875,44.8475,44.0525,44.7425,38162200
2018-02-27,44.775,45.12,44.54,44.5975,38928100
2018-02-28,44.815,45.155,44.5125,44.53,37782100
2018-03-01,44.635,44.945,43.165,43.75,48802000
2018-03-02,43.2,44.075,43.1125,44.0525,38454000
2018-03-05,43.8025,44.435,43.63,44.205,28401400
2018-03-06,44.4775,44.5625,44.0325,44.1675,23788500
2018-03-07,43.735,43.9625,43.5675,43.7575,31703500
2018-03-08,43.87,44.28,43.7675,44.235,23774100
2018-03-09,44.49,45.0,44.3475,44.995,32185200
2018-03-12,45.0725,45.5975,45.0525,45.43,32207100
2018-03-13,45.6475,45.875,44.81,44.9925,31693500
2018-03-14,45.08,45.13,44.4525,44.61,29368400
2018-03-15,44.625,45.06,44.5175,44.6625,22743800
2018-03-16,44.6625,44.78,44.405,44.505,39404700
2018-03-19,44.33,44.3675,43.415,43.825,33446800
2018-03-20,43.81,44.2,43.735,43.81,19649400
2018-03-21,43.76,43.7725,42.815,42.8175,37054900
2018-03-22,42.5,43.17,42.15,42.2125,41490800
2018-03-23,42.0975,42.48,41.235,41.235,41028800
2018-03-26,42.0175,43.275,41.61,43.1925,37541200
2018-03-27,43.42,43.7875,41.73,42.085,40922600
2018-03-28,41.8125,42.505,41.2975,41.62,41668500
2018-03-29,41.9525,42.9375,41.725,41.945,38398500
2018-04-02,41.66,42.235,41.1175,41.67,37586800
2018-04-03,41.91,42.1875,41.22,42.0975,30278000
2018-04-04,41.22,43.0025,41.1925,42.9025,34605500
2018-04-05,43.145,43.5575,43.02,43.2,26933200
2018-04-06,42.7425,43.12,42.05,42.095,35005300
2018-04-09,42.47,43.2725,42.4625,42.5125,29017700
2018-04-10,43.25,43.5,42.8825,43.3125,28408600
2018-04-11,43.0575,43.48,42.925,43.11,22431600
2018-04-12,43.3525,43.75,43.26,43.535,22889300
2018-04-13,43.695,43.96,43.4625,43.6825,25124300
2018-04-16,43.7575,44.0475,43.7075,43.955,21578400
2018-04-17,44.1225,44.735,44.1025,44.56,26605400
2018-04-18,44.4525,44.705,44.22,44.46,20754500
2018-04-19,43.44,43.8475,43.165,43.2,34808800
2018-04-20,42.65,42.805,41.3575,41.43,65491100
2018-04-23,41.7075,41.73,41.0225,41.31,36515500
2018-04-24,41.4175,41.5825,40.305,40.735,33692000
2018-04-25,40.655,41.355,40.6025,40.9125,28382100
2018-04-26,41.03,41.4325,40.8425,41.055,27963000
2018-04-27,41.0,41.0825,40.1575,40.58,35655800
2018-04-30,40.5325,41.815,40.46,41.315,42427400
2018-05-01,41.6025,42.3,41.3175,42.275,53569400
2018-05-02,43.8075,44.4375,43.45,44.1425,66539400
2018-05-03,43.97,44.375,43.61,44.2225,34068200
2018-05-04,44.5625,46.0625,44.5425,45.9575,56201300
2018-05-07,46.295,46.9175,46.1875,46.29,42451400
2018-05-08,46.2475,46.555,45.9175,46.5125,28402800
2018-05-09,46.6375,46.85,46.305,46.84,23211200
2018-05-10,46.935,47.5925,46.9125,47.51,27989300
2018-05-11,47.3725,47.515,46.8625,47.1475,26212200
2018-05-14,47.2525,47.3825,46.965,47.0375,20778800
2018-05-15,46.695,46.7675,46.275,46.61,23695200
2018-05-16,46.5175,47.115,46.5,47.045,19183100
2018-05-17,47.0,47.2275,46.59,46.7475,17294000
2018-05-18,46.7975,46.9525,46.5325,46.5775,18297700
2018-05-21,47.0,47.3175,46.7275,46.9075,18400800
2018-05-22,47.095,47.22,46.695,46.79,15240700
2018-05-23,46.5875,47.125,46.44,47.09,20058400
2018-05-24,47.1925,47.21,46.5525,47.0375,23234000
2018-05-25,47.0575,47.4125,46.9125,47.145,17461000
2018-05-29,46.9,47.1875,46.7175,46.975,22514100
2018-05-30,46.93,47.0,46.695,46.875,18690500
2018-05-31,46.805,47.0575,46.535,46.7175,27482800
2018-06-01,46.9975,47.565,46.9375,47.56,23442500
2018-06-04,47.91,48.355,47.8375,47.9575,26266200
2018-06-05,48.2675,48.485,48.09,48.3275,21566000
2018-06-06,48.4075,48.52,47.98,48.495,20933600
2018-06-07,48.535,48.55,48.085,48.365,21347200
2018-06-08,47.7925,48.0,47.4425,47.925,26656800
2018-06-11,47.8375,47.9925,47.5525,47.8075,18308500
2018-06-12,47.8475,48.1525,47.7875,48.07,16911100
2018-06-13,48.105,48.22,47.61,47.675,21638400
2018-06-14,47.8875,47.8925,47.555,47.7,21610100
2018-06-15,47.5075,47.54,47.065,47.21,61719200
2018-06-18,46.97,47.305,46.8,47.185,18484900
2018-06-19,46.285,46.5825,45.8625,46.4225,33578500
2018-06-20,46.5875,46.8,46.4325,46.625,20628700
2018-06-21,46.8125,47.0875,46.235,46.365,25711900
2018-06-22,46.53,46.5375,46.175,46.23,27200400
2018-06-25,45.85,46.23,45.1825,45.5425,31663100
2018-06-26,45.7475,46.6325,45.635,46.1075,24569200
2018-06-27,46.3075,46.82,46.0075,46.04,25285300
2018-06-28,46.025,46.5525,45.95,46.375,17365200
2018-06-29,46.5725,46.7975,45.7275,46.2775,22737700
2018-07-02,45.955,46.825,45.855,46.795,17731300
2018-07-03,46.9475,46.9875,45.885,45.98,13954800
2018-07-05,46.315,46.6025,46.07,46.35,16604200
2018-07-06,46.355,47.1075,46.3,46.9925,17485200
2018-07-09,47.375,47.67,47.325,47.645,19756600
2018-07-10,47.6775,47.82,47.545,47.5875,15939100
2018-07-11,47.125,47.445,46.9025,46.97,18831500
2018-07-12,47.3825,47.8525,47.3275,47.7575,18041100
2018-07-13,47.77,47.96,47.725,47.8325,12513900
2018-07-16,47.88,48.1625,47.605,47.7275,15043100
2018-07-17,47.4375,47.9675,47.3,47.8625,15534500
2018-07-18,47.945,47.95,47.4825,47.6,16393400
2018-07-19,47.4225,48.1375,47.4225,47.97,20286800
2018-07-20,47.945,48.1075,47.5425,47.86,20676200
2018-07-23,47.67,47.99,47.39,47.9025,15989400
2018-07-24,48.1125,48.415,48.0125,48.25,18697900
2018-07-25,48.265,48.7125,48.1075,48.705,16709900
2018-07-26,48.6525,48.99,48.4025,48.5525,19076000
2018-07-27,48.7475,48.7975,47.525,47.745,24024000
2018-07-30,47.975,48.05,47.2675,47.4775,21029500
2018-07-31,47.575,48.035,47.335,47.5725,39373000
2018-08-01,49.7825,50.44,49.3275,50.375,67935700
2018-08-02,50.145,52.095,50.0875,51.8475,62404000
2018-08-03,51.7575,52.185,51.37,51.9975,33447400
2018-08-06,52.0,52.3125,51.7675,52.2675,25425400
2018-08-07,52.33,52.375,51.69,51.7775,25587400
2018-08-08,51.5125,51.9525,51.13,51.8125,22525500
2018-08-09,52.3825,52.445,51.8,52.22,23492600
2018-08-10,51.84,52.275,51.6675,51.8825,24611200
2018-08-13,52.3275,52.7375,51.925,52.2175,25890900
2018-08-14,52.54,52.64,52.065,52.4375,20748000
2018-08-15,52.305,52.685,52.0825,52.56,28807600
2018-08-16,52.9375,53.4525,52.8675,53.33,28500400
2018-08-17,53.36,54.4875,53.29,54.395,35427000
2018-08-20,54.525,54.795,53.7775,53.865,30287700
2018-08-21,54.2,54.2975,53.5075,53.76,26159800
2018-08-22,53.525,54.09,53.46,53.7625,19018100
2018-08-23,53.6625,54.2625,53.65,53.8725,18883200
2018-08-24,54.15,54.225,53.7775,54.04,18476400
2018-08-27,54.2875,54.685,54.0825,54.485,20525100
2018-08-28,54.7525,55.135,54.73,54.925,22776800
2018-08-29,55.0375,55.8725,54.8525,55.745,27254800
2018-08-30,55.8125,57.065,55.6,56.2575,48793800
2018-08-31,56.6275,57.2175,56.5,56.9075,43340100
2018-09-04,57.1025,57.295,56.6575,57.09,27390100
2018-09-05,57.2475,57.4175,56.275,56.7175,33333000
2018-09-06,56.5575,56.8375,55.325,55.775,34290000
2018-09-07,55.4625,56.3425,55.1775,55.325,37619800
2018-09-10,55.2375,55.4625,54.1175,54.5825,39516500
2018-09-11,54.5025,56.075,54.14,55.9625,35749000
2018-09-12,56.235,56.25,54.96,55.2675,49278700
2018-09-13,55.88,57.0875,55.6425,56.6025,41706400
2018-09-14,56.4375,56.71,55.63,55.96,31999300
2018-09-17,55.5375,55.7375,54.3175,54.47,37195100
2018-09-18,54.4475,55.4625,54.28,54.56,31571700
2018-09-19,54.625,54.905,53.825,54.5925,27123800
2018-09-20,55.06,55.57,54.7875,55.0075,26608800
2018-09-21,55.195,55.34,54.3225,54.415,96246700
2018-09-24,54.205,55.315,54.1575,55.1975,27693400
2018-09-25,54.9375,55.705,54.925,55.5475,24554400
2018-09-26,55.25,55.9375,54.94,55.105,23984700
2018-09-27,55.955,56.61,55.885,56.2375,30181200
2018-09-28,56.1975,56.46,56.005,56.435,22929400
2018-10-01,56.9875,57.355,56.5875,56.815,23600800
2018-10-02,56.8125,57.5,56.6575,57.32,24788200
2018-10-03,57.5125,58.3675,57.445,58.0175,28654800
2018-10-04,57.695,58.0875,56.6825,56.9975,32042000
2018-10-05,56.99,57.1025,55.145,56.0725,33580500
2018-10-08,55.5525,56.2,55.05,55.9425,29663900
2018-10-09,55.91,56.8175,55.5625,56.7175,26891000
2018-10-10,56.365,56.5875,54.0125,54.09,41990600
2018-10-11,53.63,54.875,53.08,53.6125,53124400
2018-10-12,55.105,55.72,54.21,55.5275,40337900
2018-10-15,55.29,55.4575,54.3175,54.34,30791000
2018-10-16,54.7325,55.7475,54.19,55.5375,29184000
2018-10-17,55.575,55.66,54.835,55.2975,22885400
2018-10-18,54.465,54.935,53.25,54.005,32581300
2018-10-19,54.515,55.315,54.3575,54.8275,33078700
2018-10-22,54.9475,55.84,54.735,55.1625,28792100
2018-10-23,53.9575,55.8125,53.675,55.6825,38767800
2018-10-24,55.65,56.0575,53.635,53.7725,40925500
2018-10-25,54.4275,55.345,54.1875,54.95,29855800
2018-10-26,53.975,55.0475,53.1675,54.075,47258400
2018-10-29,54.7975,54.9225,51.5225,53.06,45935500
2018-10-30,52.7875,53.795,52.3175,53.325,36660000
2018-10-31,54.22,55.1125,54.155,54.715,38358900
2018-11-01,54.7625,55.59,54.2025,55.555,58323200
2018-11-02,52.3875,53.4125,51.3575,51.87,91328700
2018-11-05,51.075,51.0975,49.5425,50.3975,66163700
2018-11-06,50.48,51.18,50.4225,50.9425,31882900
2018-11-07,51.4925,52.515,51.0325,52.4875,33424400
2018-11-08,52.495,52.53,51.6875,52.1225,25362600
2018-11-09,51.3875,51.5025,50.5625,51.1175,34365800
2018-11-12,49.75,49.9625,48.4475,48.5425,51135500
2018-11-13,47.9075,49.295,47.8625,48.0575,46882900
2018-11-14,48.475,48.62,46.4825,46.7,60801000
2018-11-15,47.0975,47.9925,46.725,47.8525,46478800
2018-11-16,47.625,48.7425,47.365,48.3825,36928300
2018-11-19,47.5,47.675,46.2475,46.465,41925300
2018-11-20,44.5925,45.3675,43.8775,44.245,67825200
2018-11-21,44.9325,45.0675,44.1375,44.195,31124200
2018-11-23,43.735,44.15,43.025,43.0725,23624000
2018-11-26,43.56,43.7375,42.565,43.655,44998500
2018-11-27,42.8775,43.6925,42.72,43.56,41387400
2018-11-28,44.1825,45.3225,43.7325,45.235,46062500
2018-11-29,45.665,45.7,44.425,44.8875,41770000
2018-11-30,45.0725,45.0825,44.2575,44.645,39531500
2018-12-03,46.115,46.235,45.3025,46.205,40802500
2018-12-04,45.2375,45.5975,44.0675,44.1725,41344300
2018-12-06,42.94,43.695,42.605,43.68,43098400
2018-12-07,43.3725,43.6225,42.075,42.1225,42281600
2018-12-10,41.25,42.5225,40.8325,42.4,62026000
2018-12-11,42.915,42.9475,41.75,42.1575,47281700
2018-12-12,42.6,42.98,42.255,42.275,35627700
2018-12-13,42.6225,43.1425,42.3875,42.7375,31898600
2018-12-14,42.25,42.27,41.32,41.37,40703700
2018-12-17,41.3625,42.0875,40.6825,40.985,44287900
2018-12-18,41.345,41.8825,41.0975,41.5175,33841500
2018-12-19,41.5,41.8625,39.7725,40.2225,49047300
2018-12-20,40.1,40.5275,38.825,39.2075,64773000
2018-12-21,39.215,39.54,37.4075,37.6825,95744600
2018-12-24,37.0375,37.8875,36.6475,36.7075,37169200
2018-12-26,37.075,39.3075,36.68,39.2925,58582500
2018-12-27,38.96,39.1925,37.5175,39.0375,53117100
2018-12-28,39.375,39.63,38.6375,39.0575,42291400
2018-12-31,39.6325,39.84,39.12,39.435,35003500
2019-01-02,38.7225,39.7125,38.5575,39.48,37039700
2019-01-03,35.995,36.43,35.5,35.5475,91312200
2019-01-04,36.1325,37.1375,35.95,37.065,58607100
2019-01-07,37.175,37.2075,36.475,36.9825,54777800
2019-01-08,37.39,37.955,37.13,37.6875,41025300
2019-01-09,37.8225,38.6325,37.4075,38.3275,45099100
2019-01-10,38.125,38.4925,37.715,38.45,35780700
2019-01-11,38.22,38.425,37.8775,38.0725,27023200
2019-01-14,37.7125,37.8175,37.305,37.5,32439200
2019-01-15,37.5675,38.3475,37.5125,38.2675,28710900
2019-01-16,38.27,38.97,38.25,38.735,30569700
2019-01-17,38.55,39.415,38.315,38.965,29821200
2019-01-18,39.375,39.47,38.995,39.205,33751000
2019-01-22,39.1025,39.1825,38.155,38.325,30394000
2019-01-23,38.5375,38.785,37.925,38.48,23130600
2019-01-24,38.5275,38.62,37.935,38.175,25441500
2019-01-25,38.87,39.5325,38.58,39.44,33535500
2019-01-28,38.9475,39.0825,38.415,39.075,26192100
2019-01-29,39.0625,39.5325,38.5275,38.67,41587200
2019-01-30,40.8125,41.5375,40.0575,41.3125,61109800
2019-01-31,41.5275,42.25,41.14,41.61,40739600
2019-02-01,41.74,42.245,41.4825,41.63,32668100
2019-02-04,41.8525,42.915,41.82,42.8125,31495500
2019-02-05,43.215,43.77,43.0875,43.545,36101600
2019-02-06,43.6625,43.8925,43.2125,43.56,28239600
2019-02-07,43.1,43.485,42.585,42.735,31741700
2019-02-08,42.2475,42.665,42.105,42.6025,23820000
2019-02-11,42.7625,42.8025,42.3125,42.3575,20993400
2019-02-12,42.525,42.75,42.425,42.7225,22283500
2019-02-13,42.8475,43.12,42.48,42.545,22490200
2019-02-14,42.4275,42.815,42.345,42.7,21835700
2019-02-15,42.8125,42.925,42.4375,42.605,24626800
2019-02-19,42.4275,42.86,42.3725,42.7325,18972800
2019-02-20,42.7975,43.33,42.7475,43.0075,26114400
2019-02-21,42.95,43.0925,42.575,42.765,17249700
2019-02-22,42.895,43.25,42.845,43.2425,18913200
2019-02-25,43.54,43.9675,43.4875,43.5575,21873400
2019-02-26,43.4275,43.825,43.2925,43.5825,17070200
2019-02-27,43.3025,43.75,43.1825,43.7175,27835400
2019-02-28,43.58,43.7275,43.23,43.2875,28215400
2019-03-01,43.57,43.7875,43.2225,43.7425,25886200
2019-03-04,43.9225,44.4375,43.4925,43.9625,27436200
2019-03-05,43.985,44.0,43.635,43.8825,19737400
2019-03-06,43.6675,43.8725,43.485,43.63,20810400
2019-03-07,43.4675,43.61,43.005,43.125,24796400
2019-03-08,42.58,43.2675,42.375,43.2275,23999400
2019-03-11,43.8725,44.78,43.8375,44.725,32011000
2019-03-12,45.0,45.6675,44.8425,45.2275,32467600
2019-03-13,45.5625,45.825,45.23,45.4275,31032500
2019-03-14,45.975,46.025,45.64,45.9325,23579500
2019-03-15,46.2125,46.8325,45.935,46.53,39042900
2019-03-18,46.45,47.0975,46.4475,47.005,26219800
2019-03-19,47.0875,47.2475,46.48,46.6325,31646400
2019-03-20,46.5575,47.3725,46.1825,47.04,31035200
2019-03-21,47.505,49.0825,47.4525,48.7725,51034200
2019-03-22,48.835,49.4225,47.695,47.7625,42407700
2019-03-25,47.8775,47.995,46.65,47.185,43845300
2019-03-26,47.915,48.22,46.145,46.6975,49800500
2019-03-27,47.1875,47.44,46.6375,47.1175,29848400
2019-03-28,47.2375,47.39,46.8825,47.18,20780400
2019-03-29,47.4575,47.52,47.135,47.4875,23564000
2019-04-01,47.91,47.92,47.095,47.81,27862000
2019-04-02,47.7725,48.615,47.7625,48.505,22765700
2019-04-03,48.3125,49.125,48.2875,48.8375,23271800
2019-04-04,48.6975,49.0925,48.285,48.9225,19114300
2019-04-05,49.1125,49.275,48.9825,49.25,18526600
2019-04-08,49.105,50.0575,49.085,50.025,25881700
2019-04-09,50.08,50.7125,49.8075,49.875,35768200
2019-04-10,49.67,50.185,49.545,50.155,21695300
2019-04-11,50.2125,50.25,49.61,49.7375,20900800
2019-04-12,49.8,50.035,49.0525,49.7175,27760700
2019-04-15,49.645,49.9625,49.5025,49.8075,17536600
2019-04-16,49.865,50.3425,49.64,49.8125,25696400
2019-04-17,49.885,50.845,49.6525,50.7825,28906800
2019-04-18,50.78,51.0375,50.63,50.965,24195800
2019-04-22,50.7075,51.235,50.585,51.1325,19439500
2019-04-23,51.1075,51.9375,50.975,51.87,23323000
2019-04-24,51.84,52.12,51.7625,51.79,17540600
2019-04-25,51.7075,51.94,51.28,51.32,18543200
2019-04-26,51.225,51.25,50.53,51.075,18649100
2019-04-29,51.1,51.4925,50.965,51.1525,22204700
2019-04-30,50.765,50.85,49.7775,50.1675,46534900
2019-05-01,52.47,53.8275,52.3075,52.63,64827300
2019-05-02,52.46,53.1625,52.0325,52.2875,31996300
2019-05-03,52.7225,52.96,52.5575,52.9375,20892400
2019-05-06,51.0725,52.21,50.875,52.12,32443100
2019-05-07,51.47,51.855,50.2075,50.715,38763700
2019-05-08,50.475,51.335,50.4375,50.725,26339500
2019-05-09,50.1,50.42,49.165,50.18,34908600
2019-05-10,49.355,49.7125,48.1925,49.295,41208700
2019-05-13,46.9275,47.37,45.7125,46.43,57430600
2019-05-14,46.6025,47.425,46.3525,47.165,36529700
2019-05-15,46.5675,47.9375,46.505,47.73,26544700
2019-05-16,47.4775,48.1175,47.21,47.52,33031400
2019-05-17,46.7325,47.725,46.69,47.25,32879100
2019-05-20,45.88,46.0875,45.07,45.7725,38612300
2019-05-21,46.305,47.0,46.175,46.65,28364800
2019-05-22,46.165,46.4275,45.6375,45.695,29748600
2019-05-23,44.95,45.135,44.4525,44.915,36529700
2019-05-24,45.05,45.535,44.655,44.7425,23714700
2019-05-28,44.73,45.1475,44.4775,44.5575,27948200
2019-05-29,44.105,44.8375,44.0,44.345,28481200
2019-05-30,44.4875,44.8075,44.1675,44.575,21218400
2019-05-31,44.0575,44.4975,43.7475,43.7675,27043600
2019-06-03,43.9,44.48,42.5675,43.325,40396100
2019-06-04,43.86,44.9575,43.63,44.91,30968000
2019-06-05,46.07,46.2475,45.285,45.635,29773400
2019-06-06,45.77,46.3675,45.5375,46.305,22526300
2019-06-07,46.6275,47.98,46.4425,47.5375,30684400
2019-06-10,47.9525,48.8425,47.905,48.145,26220900
2019-06-11,48.715,49.0,48.4,48.7025,26932900
2019-06-12,48.4875,48.9925,48.3475,48.5475,18221800
2019-06-13,48.675,49.1975,48.4,48.5375,21674600
2019-06-14,47.8875,48.3975,47.575,48.185,18761500
2019-06-17,48.225,48.74,48.0425,48.4725,14669100
2019-06-18,49.0125,50.0725,48.8025,49.6125,26551000
2019-06-19,49.92,49.97,49.3275,49.4675,21124200
2019-06-20,50.0925,50.1525,49.5075,49.865,21514000
2019-06-21,49.7,50.2125,49.5375,49.695,47800600
2019-06-24,49.635,50.04,49.5425,49.645,18220400
2019-06-25,49.6075,49.815,48.8225,48.8925,21070300
2019-06-26,49.4425,50.2475,49.3375,49.95,26067500
2019-06-27,50.0725,50.3925,49.8925,49.935,20899700
2019-06-28,49.67,49.875,49.2625,49.48,31110600
2019-07-01,50.7925,51.1225,50.1625,50.3875,27316700
2019-07-02,50.3525,50.7825,50.34,50.6825,16935200
2019-07-03,50.82,51.11,50.6725,51.1025,11362000
2019-07-05,50.8375,51.27,50.725,51.0575,17265500
2019-07-08,50.2025,50.35,49.6025,50.005,25338600
2019-07-09,49.8,50.3775,49.7025,50.31,20578000
